Age,Referrals,Tenure_Months,Add-on Service,Monthly Charge,Churn Score
35,5,72,10,79.5,78
62,0,37,1,19.8,31
19,0,55,8,100.9,22
55,0,33,8,95.3,38
23,2,46,6,90.95,38
63,0,1,5,54.5,54
43,3,19,4,49.6,27
62,0,61,2,25,54
28,0,26,3,45.45,68
50,0,45,9,107.75,27
23,4,62,6,89.1,68
37,0,3,2,44.75,20
21,7,41,9,101.6,52
31,4,67,9,103.15,40
53,6,71,7,95.65,65
32,3,37,8,75.1,64
45,5,60,6,61.35,79
50,0,6,1,19.7,74
42,8,11,3,51,49
45,8,10,6,88.85,54
44,6,34,1,20.05,29
45,0,62,7,65.1,47
24,5,64,8,70.15,49
29,0,25,1,20.75,74
30,0,26,5,56.05,46
22,0,10,1,19.95,48
52,0,53,8,98.6,20
59,0,33,5,79,21
25,0,29,4,74.2,55
51,3,24,9,81,50
63,5,20,4,49.6,68
44,0,1,4,84.6,46
45,10,72,10,84.2,69
26,4,52,10,106.3,36
63,0,9,3,69.05,50
38,0,1,3,45.4,50
55,0,69,8,99.35,73
37,0,1,4,50.75,80
60,0,54,9,87.1,44
51,0,33,1,20.15,57
49,0,11,2,25.2,57
22,0,6,5,55.7,45
28,0,21,6,65.35,45
25,9,65,2,25.3,51
60,4,43,2,24.25,51
37,7,60,6,60.5,43
48,0,17,2,25.1,33
24,4,35,1,20.05,49
48,4,12,3,30.25,64
63,0,1,1,20.2,42
57,0,28,6,59.9,69
61,7,70,2,25.15,30
61,0,18,8,101.3,80
46,1,70,9,76.95,47
51,1,9,5,55.3,80
63,0,1,4,48.45,27
20,5,18,1,19.35,36
61,10,1,5,55.7,36
19,0,55,6,84.25,30
60,0,59,6,64.65,38
19,8,7,3,69.2,73
21,1,45,5,54.65,39
40,1,54,2,24.75,70
40,1,51,2,23.95,26
39,1,44,6,59.85,35
19,0,2,1,20.05,58
49,0,66,6,92.15,77
39,1,68,5,44.8,68
52,0,31,1,20.9,46
61,0,21,5,80.35,62
37,1,55,10,85.1,67
37,1,22,1,19.95,61
41,1,67,10,86.15,31
50,0,4,5,42.4,74
36,1,70,2,24.25,75
46,0,20,1,19.6,27
50,1,22,1,20.25,51
25,0,63,1,20.6,23
38,1,70,1,19.8,22
25,0,5,4,80.2,46
61,1,72,11,116.4,74
27,0,13,3,31.65,49
63,1,61,8,94.15,70
50,0,1,1,20.65,56
35,0,4,1,20.15,75
64,0,35,5,55.25,24
62,5,72,9,82.15,70
46,10,44,8,95.1,20
40,2,37,8,95.15,22
36,7,61,8,79.8,24
34,9,70,9,74.8,60
52,0,41,1,20.45,80
25,2,70,10,78.35,42
34,0,51,1,19.1,78
63,3,42,1,20,46
43,0,48,1,19.95,44
54,0,48,2,24,66
36,0,27,1,19.15,38
49,5,25,1,19.15,57
56,0,13,1,19.75,41
41,2,31,9,75.5,61
30,1,23,5,83.75,78
58,0,2,1,19.4,63
42,0,65,2,26.5,46
31,0,55,1,19.15,29
36,6,35,4,40.9,78
50,0,6,9,80.25,26
26,0,17,3,70.8,56
50,5,10,5,60.2,52
62,0,15,4,55.2,73
51,5,13,5,54.15,43
48,0,45,6,62.55,80
52,8,72,8,70.45,48
27,1,68,6,85.5,48
30,5,38,5,54.5,23
35,0,2,1,20.75,79
43,0,11,1,20.35,46
58,4,72,9,104.8,21
26,0,40,4,51.1,67
28,0,22,1,20.55,44
19,0,11,6,64.05,24
46,1,3,2,25,70
58,0,58,1,20.3,20
21,0,6,2,26.35,22
60,1,22,5,54.7,53
57,9,64,7,90.25,53
33,0,6,1,20.65,79
45,0,39,2,25.45,53
38,0,20,1,19.5,59
40,3,64,6,66.15,25
29,7,46,7,69.1,53
34,5,33,1,20.05,22
60,5,39,5,59.8,58
51,0,1,4,48.6,24
22,0,65,2,25.1,46
47,0,1,4,49.75,79
42,1,18,7,94.75,40
54,7,24,6,93,29
20,0,63,9,71.9,38
39,0,44,8,77.55,43
26,0,4,1,19.85,71
43,0,37,7,95.25,29
59,0,34,2,25.05,29
53,5,35,7,53.15,43
35,5,4,1,20.15,26
52,1,61,2,25.3,71
47,9,49,9,71.8,79
49,0,4,1,19.7,43
28,3,64,7,49.85,56
43,0,3,2,69.6,39
31,8,1,1,19.75,27
46,5,40,5,80.8,26
33,9,1,4,35,54
21,6,45,1,19.2,24
19,0,43,7,90.65,27
24,5,41,1,20,60
58,0,5,4,74.65,34
43,0,72,8,61.2,38
47,0,4,1,19.95,35
43,2,9,5,54.8,73
42,7,33,4,51.45,59
59,4,72,4,80.45,62
41,0,15,5,85.3,51
63,5,15,9,76.5,76
34,8,19,5,86.85,64
40,0,1,1,19.65,31
26,0,2,2,45.55,70
58,0,12,1,19.3,77
41,4,70,10,110.5,64
38,0,23,1,20.3,43
22,0,2,5,55.3,67
43,5,24,1,19.7,31
44,0,32,9,104.05,60
44,0,27,5,52.85,23
52,0,58,5,80.65,33
22,9,18,2,24.65,78
47,5,47,1,21.3,30
26,4,70,9,110.2,53
32,3,36,4,51.05,56
31,0,67,1,19.8,75
56,0,10,1,19.9,65
43,2,71,1,19.85,54
45,7,72,11,89.4,52
19,2,48,1,20,50
56,0,1,1,20.05,79
29,3,18,9,83.25,43
52,3,69,5,39.1,53
56,7,61,2,24.2,51
26,10,32,7,72.8,78
24,0,21,8,99.85,74
50,0,47,1,20.25,64
63,5,69,2,26,22
56,0,2,1,19.9,58
35,0,22,1,19.05,30
62,0,53,1,19.85,36
42,0,22,1,20.3,50
29,5,48,4,39.4,26
33,0,3,3,70.25,46
55,5,23,5,60,54
46,7,65,5,59.8,37
30,7,44,6,90.65,26
22,2,71,9,109,35
64,1,37,7,68.1,60
53,0,12,1,20.4,60
20,1,69,10,81.95,59
57,0,35,6,60.55,34
22,0,5,7,65.6,65
40,1,58,5,82.5,25
56,1,72,9,82.3,76
56,1,72,8,68.15,34
48,0,1,1,20.3,31
38,1,53,1,20.2,22
31,0,27,7,89.2,54
25,1,18,4,74.8,39
54,1,46,1,20.2,35
38,1,72,10,84.4,44
55,1,4,2,25.15,31
42,0,25,1,19.8,20
27,0,40,6,50.85,35
47,1,63,9,102.4,43
54,0,14,5,55.5,68
55,0,39,9,106.4,66
37,1,47,8,60,48
42,1,19,7,88.8,63
62,0,17,5,80.05,27
40,0,42,4,49.55,43
25,1,71,2,23.9,59
45,0,57,1,18.8,58
29,8,72,10,108.4,33
28,0,6,6,85.95,80
29,1,61,9,80.9,64
49,10,48,11,111.8,57
36,0,16,1,20.6,64
62,0,3,3,44.6,74
47,0,65,9,105.1,28
45,3,70,11,115.15,80
39,6,60,5,59.8,63
23,7,69,2,26.3,25
43,0,22,1,20.05,44
25,8,66,9,79.85,56
61,10,34,7,90.05,59
36,4,72,2,24.45,64
64,7,31,8,59.95,37
61,0,30,2,25.35,47
35,3,65,8,105.05,53
49,8,30,1,19.3,30
33,0,6,1,19.15,41
53,0,2,6,51.4,58
61,0,53,8,71.85,52
34,2,61,4,49.7,46
34,0,13,8,78.75,79
61,9,2,3,70.4,39
50,0,3,4,76.1,25
42,0,62,7,94,25
26,1,72,10,103.95,26
56,2,63,1,19.95,74
19,4,62,8,96.1,61
34,0,15,4,48.8,57
38,0,55,4,50.55,44
59,0,11,3,44.65,64
24,0,61,1,19.45,26
38,7,71,11,89.3,30
33,0,35,1,19.25,77
53,0,17,3,70.5,53
21,1,47,1,19.65,28
35,9,3,1,20.85,56
46,0,3,1,19.65,55
51,0,1,3,44,75
40,4,44,7,94.4,73
44,0,18,4,75.4,53
25,1,65,8,71,32
40,0,3,1,21.2,29
19,3,33,6,61.05,21
40,0,34,9,79.95,26
40,8,14,1,19.7,68
27,0,13,1,20.3,45
22,1,23,2,24.35,30
33,10,47,1,19.75,34
35,0,17,4,50.3,33
42,0,69,10,85.35,37
38,0,10,4,51.65,45
56,0,12,2,24,69
32,4,39,5,59.85,47
39,9,71,2,23.9,71
22,3,33,2,24.15,73
19,4,9,4,50.85,26
61,3,52,6,91.6,62
25,0,70,8,98.9,20
60,0,1,6,85,46
54,0,1,3,44.3,57
43,0,52,5,80.2,51
29,0,6,5,60.9,80
47,3,7,4,34.2,32
19,0,26,5,87.15,77
34,6,25,5,54.3,63
19,0,69,1,19.1,31
30,0,72,11,112.75,60
55,0,4,1,19.95,64
35,10,59,1,19.5,50
29,0,67,6,65.55,54
20,0,27,9,78.2,54
41,5,72,9,105.25,78
60,0,6,7,89.25,76
55,9,62,1,20.65,40
23,0,20,7,68.7,73
44,0,6,8,78.65,68
63,0,51,2,24.75,46
44,6,61,1,19.75,22
45,0,72,6,84.7,78
26,7,38,1,19.95,75
53,0,18,4,33.6,21
60,4,56,6,85.85,28
41,0,36,4,34.85,50
45,3,70,6,84.6,39
53,0,68,6,44.95,63
47,0,1,1,24.7,29
26,0,37,8,100.3,44
20,0,4,2,25.45,77
56,0,1,4,50.7,30
45,0,20,7,55,68
52,7,72,7,68.4,79
38,6,11,4,55.05,21
35,0,33,1,19.8,42
60,0,1,4,35.9,55
59,8,16,5,80.75,55
64,6,22,9,78.65,67
35,6,49,6,61.75,39
36,8,36,7,63.7,31
56,0,31,5,87.6,48
33,8,5,7,89.15,27
61,4,66,1,20,74
37,0,64,9,104.4,38
55,7,10,1,20.05,23
40,0,29,4,34.3,65
60,0,57,1,20.65,49
37,0,46,5,84.25,49
62,0,53,1,19.65,68
45,0,17,9,79.85,42
54,9,38,1,20.2,63
49,0,15,1,19.8,28
51,0,22,6,50.35,73
25,2,57,8,74.6,76
62,9,1,1,20.35,38
24,3,12,1,21.05,25
55,0,36,7,94.7,76
54,0,2,4,74.95,76
47,9,72,10,111.95,25
29,0,62,1,19.85,45
23,0,6,5,89.75,63
44,4,48,1,20.05,28
42,0,35,10,108.95,32
23,0,52,1,19.65,34
37,0,1,2,24.9,61
38,8,71,11,93.2,69
64,5,67,6,84.8,66
45,2,23,3,30.35,62
31,0,39,7,54.85,72
35,9,15,1,19.5,59
58,1,24,2,24.2,46
20,1,37,1,19.35,31
23,0,54,6,94.1,70
20,0,3,4,74.55,58
23,0,5,5,56.15,78
21,0,33,1,20.35,71
51,0,41,9,80.55,29
52,0,34,8,61.25,37
59,1,13,1,20.45,25
46,0,20,1,18.9,51
58,0,41,3,45.2,42
42,0,13,1,19.45,54
38,1,35,2,25.45,36
25,0,4,8,94.9,22
41,0,7,1,20.25,54
43,1,53,10,110.5,59
33,0,5,1,19.95,67
43,0,12,4,76.6,61
60,1,38,1,19.6,53
64,0,9,5,85.3,28
56,1,13,7,65.85,44
52,1,47,1,20.05,35
49,1,61,8,99.4,44
22,0,16,1,20,75
20,1,41,9,78.45,27
31,0,43,2,25.1,59
27,0,6,5,55,21
56,0,58,8,71.1,42
62,0,19,5,61.55,60
54,1,11,3,45.9,41
37,0,39,5,40.3,77
53,0,26,3,49.5,38
38,1,70,1,19.2,53
25,0,59,2,25,69
47,0,7,4,35.3,39
63,1,59,9,76.75,24
27,1,61,9,81,40
22,4,72,8,105.55,62
27,6,13,1,18.8,71
50,6,64,2,24.9,62
54,0,10,7,64.9,62
55,0,65,6,61.35,36
21,3,62,11,113.95,71
20,8,55,11,90.15,77
29,8,25,4,54.1,64
55,0,1,4,49.8,24
50,3,36,7,95,64
37,1,61,8,69.9,76
32,0,26,4,39.95,74
51,2,68,9,103.25,22
39,8,72,7,94.25,51
59,4,71,6,47.05,76
56,0,57,1,20.55,48
20,0,4,1,19.65,72
22,8,72,10,81,77
42,6,21,8,75.9,47
42,1,71,2,24.7,45
41,5,64,10,85,56
48,0,16,1,19.75,55
33,0,4,2,23.9,57
44,0,1,1,19.95,21
32,0,18,2,25.15,31
47,0,2,4,54.15,27
20,3,19,6,59.8,32
50,0,40,6,83.85,31
25,0,21,4,75.3,50
41,0,8,6,66.65,60
38,3,72,10,109.5,55
49,0,48,7,73.85,29
54,0,69,1,19.3,63
60,0,72,11,118.2,55
64,0,14,4,51.45,57
58,0,6,5,59.45,54
48,6,8,1,19.5,35
21,0,17,1,19.55,42
50,0,65,7,93.55,76
54,6,57,6,59.3,38
54,9,56,10,109.8,77
50,7,14,5,78.1,68
47,1,52,5,39.9,54
56,0,58,7,64.9,57
61,0,67,7,53.4,37
22,0,2,1,24.9,41
25,0,71,11,114,23
42,7,46,1,20.25,58
36,0,3,1,20.2,46
60,0,3,1,19.95,74
40,9,50,1,20.35,71
29,2,67,7,54.2,58
46,0,69,7,66.9,68
50,0,1,2,25.85,55
40,0,32,6,91.05,80
45,9,60,1,20.95,51
40,4,72,10,109.2,68
55,0,2,1,19.65,26
44,0,2,1,20.5,47
29,0,36,10,89.65,68
48,0,7,4,74.35,51
30,1,19,7,89.1,66
57,3,47,7,90.05,78
49,0,1,1,19.4,21
29,6,32,7,90.8,80
62,3,61,8,99.9,31
64,1,72,11,88.7,46
25,1,44,6,54.3,39
40,0,41,5,55.7,26
27,0,50,9,103.95,42
30,1,8,1,20.15,32
61,0,18,1,20.05,22
21,1,72,11,91.95,30
29,0,13,9,104.15,33
50,1,68,6,83.65,43
27,0,69,10,110.05,30
31,1,25,2,25.5,65
19,1,59,1,19.5,64
19,1,69,8,105.1,27
37,0,13,2,25.15,53
27,1,52,8,95.65,45
53,1,61,10,80.8,72
19,0,29,2,24.85,49
37,0,25,5,54.75,50
52,0,15,6,50.75,63
48,1,19,1,20.15,26
28,0,44,1,20.05,41
44,1,58,8,71.6,49
27,1,62,5,81.45,66
52,1,70,8,58.4,43
49,2,10,8,53.7,48
64,0,26,1,19.6,26
55,0,66,6,89.4,49
36,6,51,6,84.2,33
31,9,72,9,106.1,21
56,0,65,2,25.75,73
31,0,70,7,64.95,65
39,10,72,10,85.45,53
61,3,1,1,20.05,52
27,0,3,1,20.7,23
39,0,58,2,25.3,30
21,7,72,8,99.4,51
35,1,72,10,107.45,57
36,4,72,10,83.6,67
34,7,59,9,80.1,26
47,0,54,6,65.3,61
34,0,60,6,89.55,74
19,5,60,8,60.8,80
39,0,3,4,74.5,36
52,6,69,8,99.15,45
29,9,1,1,19.25,27
44,10,50,4,39.45,27
58,0,56,5,44.85,27
59,6,60,8,97.2,48
55,4,3,1,19.9,48
39,7,60,8,76.95,52
58,0,13,3,35.4,69
45,2,62,1,20.45,21
58,0,45,8,96.75,73
37,0,25,7,54.2,24
30,0,44,8,100.1,68
34,0,2,3,45.25,27
50,0,22,1,20.85,67
59,0,35,3,33.45,66
40,5,29,1,20.2,69
20,0,54,6,61,56
45,0,57,5,86.9,71
55,0,62,8,69.4,67
44,10,15,1,20.35,68
50,9,70,8,104.3,70
33,6,21,3,44.95,54
61,0,23,4,49.45,70
24,0,6,1,20.6,20
53,0,4,1,19.55,57
46,0,23,7,93.5,73
22,0,26,7,54.55,54
24,0,8,1,20.05,32
20,0,2,5,79.45,65
26,0,59,10,79.85,64
62,9,39,8,100,64
45,0,21,1,19.6,46
60,6,48,1,20.2,33
63,1,64,10,113.35,20
43,1,46,5,80,51
32,0,52,9,80.95,28
54,4,67,2,24.9,59
32,7,71,10,109.25,42
22,0,71,11,116.3,59
35,0,32,1,19.9,29
32,0,2,3,70.35,73
48,3,71,2,25.6,68
29,0,60,6,44.45,48
45,0,6,4,73.85,76
56,1,48,7,70.1,27
19,8,63,2,25.25,39
19,0,12,1,21.05,70
56,4,30,6,64.5,60
41,0,40,9,105.95,31
39,10,9,4,75.85,51
38,0,62,6,43.6,53
50,0,28,6,91.25,41
64,0,70,10,89.75,78
20,0,46,9,104.4,24
33,2,23,7,90.15,50
27,7,47,5,40.3,29
41,3,68,9,105.25,36
28,0,67,9,104,39
52,0,14,7,69.65,69
59,4,57,3,74.3,65
34,6,55,8,100.9,55
25,0,1,1,20.25,21
61,0,23,7,96.9,22
61,2,47,9,104.1,71
38,0,38,1,20.1,26
54,9,15,2,68.6,47
49,0,26,3,69.05,23
62,5,35,1,19.7,43
23,0,3,1,20.05,70
52,9,42,8,94.4,47
34,9,10,5,54.95,26
19,0,61,8,93.7,48
43,0,68,9,110.25,36
37,0,10,8,98.9,50
35,3,72,9,80.45,54
43,9,55,5,79.4,32
42,0,7,7,62.8,46
50,0,2,4,74.9,62
28,0,9,4,74.85,66
54,0,27,2,25.85,21
57,9,64,8,68.3,31
23,0,70,7,48.4,66
19,0,24,2,25.15,56
62,8,4,1,19.5,31
46,2,44,7,92.95,78
64,9,72,1,20.7,40
58,0,66,1,19.35,23
42,0,1,1,19.55,21
59,4,38,8,74.05,59
36,0,23,5,40.1,24
23,4,10,1,20.1,77
25,4,72,9,83.55,28
20,7,35,5,56.85,46
52,4,58,1,19.55,78
37,7,70,9,106.15,50
56,2,38,9,78.95,60
39,2,60,6,49.75,77
34,0,26,7,92.4,75
60,0,8,5,58.2,52
50,0,55,4,73.1,46
40,0,72,6,59.75,59
61,9,54,6,59.8,24
26,7,72,11,116.6,59
54,0,52,9,109.3,33
56,0,39,6,50.65,31
28,0,15,4,56.15,25
39,10,43,1,19.2,74
51,1,72,9,108.3,33
43,9,40,2,25.25,53
55,7,58,5,45.35,41
44,0,67,5,43.9,62
47,1,31,9,79.3,34
64,4,32,5,79.25,43
23,0,21,6,71.05,56
42,0,52,5,53.75,23
42,8,72,2,24.25,26
48,9,52,6,44.25,30
62,0,41,4,50.05,64
46,0,41,1,20.15,47
39,6,67,8,69.35,40
40,10,16,1,19.35,31
35,0,17,1,19.15,60
27,4,35,6,61,79
52,10,58,1,20.5,72
35,1,52,6,50.2,47
60,0,70,9,79.6,38
20,1,19,2,24.9,79
33,1,35,8,106.9,80
33,0,32,8,101.35,72
25,1,17,5,55.35,57
44,1,67,4,50.55,51
56,0,9,1,19.5,54
43,0,4,6,90.65,70
62,0,60,9,79,43
35,0,1,1,19.55,79
36,1,27,1,19.9,49
20,0,15,6,87.75,61
32,0,41,5,81.3,62
21,1,59,4,44.3,28
45,0,50,3,70.35,50
20,1,17,5,44.45,73
48,1,6,4,49.15,43
44,1,49,5,85.3,71
30,1,59,8,69.1,29
45,1,59,1,20.6,55
63,0,18,4,74.15,49
22,0,10,4,75.05,23
57,1,14,3,44.6,51
47,0,35,1,21.45,71
48,1,8,3,43.45,50
56,1,18,1,20.05,63
35,1,60,7,94.15,60
61,0,6,1,19.55,61
49,0,19,8,75.9,69
35,1,53,7,64.15,45
34,1,60,10,110.8,79
40,0,13,4,53.45,40
47,1,5,3,69.95,73
60,1,13,7,97,35
42,0,37,11,90.6,26
40,0,64,4,73.55,50
55,1,61,8,94.35,48
29,0,26,1,19.4,71
32,4,24,1,19.75,34
29,5,17,7,54.6,22
24,0,26,3,29.8,27
33,0,52,9,103.05,80
22,0,1,1,20.3,46
34,0,21,4,35.1,25
23,2,67,9,105.7,68
36,10,44,4,56.25,28
19,1,70,8,60.35,56
45,1,56,6,59.8,72
32,10,46,9,99.65,58
37,6,63,4,50.65,36
23,0,11,6,60.9,58
22,6,15,6,59.65,75
33,8,72,8,64.7,36
23,3,6,4,54.85,80
62,4,63,7,91.35,47
33,2,18,2,25.1,55
34,9,43,4,34,74
60,0,15,6,45.9,51
57,1,55,1,20.5,25
38,2,70,1,20.35,69
33,0,25,7,65.8,66
45,0,1,2,24.4,80
35,7,26,7,73.05,46
55,0,34,7,64.35,48
29,0,19,1,20.5,69
22,5,62,5,54.75,71
60,0,24,4,51.15,35
20,6,31,5,54.35,41
20,5,63,6,96,80
46,8,61,8,61.45,20
32,0,18,1,19.65,32
38,0,6,1,19,46
44,0,33,8,100,76
62,3,56,8,98.7,44
50,0,23,1,19.8,49
54,0,9,3,73.8,52
26,0,5,1,20.05,51
40,6,61,9,106.2,74
21,5,70,11,116.55,40
53,0,15,8,99.7,60
27,8,8,1,19.7,29
19,10,8,1,19.5,58
53,0,4,2,29.15,78
31,0,34,5,55,46
38,1,68,11,90.8,69
52,10,45,7,51,22
33,0,22,6,59.05,47
39,0,2,1,20.3,24
50,4,70,7,72.95,70
23,0,10,9,73.55,29
55,0,72,10,84.3,35
23,10,49,8,78,69
57,0,71,10,106.75,32
50,0,22,1,19.25,52
37,10,50,1,20.55,34
51,5,43,1,20,76
21,5,45,2,24.65,63
61,0,23,2,23.85,78
41,8,68,2,25.8,21
47,0,26,5,59.45,41
27,0,14,1,20.05,32
34,2,71,9,82.55,68
25,0,64,8,81.25,67
61,0,57,8,74.3,54
51,4,40,7,96.35,52
48,3,14,6,66.6,36
33,2,2,3,44.5,49
56,0,5,4,80.1,22
26,5,29,6,69.05,33
42,0,3,1,20.4,21
53,8,71,1,19.7,30
34,0,9,4,50.1,56
30,0,48,10,83.45,58
19,0,26,6,86.65,54
63,0,9,1,20.15,27
46,9,46,1,19.4,77
48,3,64,8,60.05,77
29,6,59,1,20.35,57
20,0,7,7,94.05,38
49,7,25,5,55.55,49
56,9,24,1,20.1,69
42,5,10,7,70.3,36
36,7,69,5,53.65,55
37,0,57,1,20.75,60
38,2,50,9,103.4,68
42,2,28,6,50.8,45
28,0,25,9,79,52
46,1,61,7,96.5,49
60,0,2,1,20.1,65
38,3,51,1,19.4,73
21,10,71,8,77.55,27
31,10,20,1,20.05,43
54,8,6,1,19.85,42
64,0,6,1,20.2,26
48,0,29,7,67.45,65
33,0,36,1,18.55,28
35,0,28,3,29.75,67
64,0,63,2,24.2,64
39,0,48,2,23.55,66
48,5,49,1,20.45,20
42,5,72,10,92.3,56
49,9,72,7,53.65,47
57,0,47,5,39.65,26
41,0,1,4,54.65,74
52,0,36,9,104.8,68
44,5,43,3,29.3,70
22,0,38,8,103.65,47
25,6,10,8,73.35,44
32,10,59,8,100.05,70
42,0,27,1,20.35,52
54,0,7,2,23.5,33
55,0,36,7,70.7,71
19,10,41,7,94.3,43
33,0,13,3,29.15,71
62,0,19,1,20.85,43
61,1,60,5,37.7,54
47,9,69,7,92.45,56
63,0,43,6,44.15,42
54,0,11,3,36.05,67
42,6,45,4,50.25,44
53,6,72,10,109.75,71
48,3,12,1,20.3,57
20,3,67,10,112.35,46
23,8,37,7,94.3,49
19,0,39,5,41.15,67
47,0,41,8,74.65,77
20,0,25,6,48.25,46
32,0,8,9,76.15,64
63,9,71,8,71.1,57
40,0,5,8,96.55,56
59,0,30,9,79.3,78
30,0,40,7,89.6,22
44,0,54,1,20.5,30
22,10,72,9,106.3,62
39,8,28,8,100.35,50
45,1,18,6,85.6,63
63,1,59,9,106.15,51
29,3,22,4,51.1,34
55,0,1,1,19.9,80
44,7,50,8,99.4,75
19,6,48,7,69.7,50
52,7,49,8,98.35,39
64,6,28,5,85.45,26
29,0,13,7,100.75,80
60,0,11,6,89.2,32
62,1,72,2,25.75,24
63,4,70,10,84.1,48
47,9,49,9,79.3,59
61,0,46,1,20.05,38
57,1,37,1,19.5,72
63,10,72,11,115.15,67
45,4,68,8,72.95,27
48,1,15,1,19.65,71
51,0,24,1,19.55,34
21,0,24,7,89.55,76
59,0,27,3,50.35,77
24,5,71,10,87.25,38
48,6,67,1,20.8,77
64,8,63,10,109.25,78
50,0,1,1,20.35,56
51,0,4,5,55.9,25
61,5,52,9,79.2,22
35,0,10,2,24,71
56,0,68,8,101.35,60
58,4,52,4,35.45,47
40,0,70,9,79.4,38
47,0,43,4,35.2,70
31,0,52,1,19.65,24
58,0,12,7,49.85,20
25,7,56,7,68.75,53
56,0,10,7,61.9,65
53,0,42,5,79.9,70
43,0,27,1,19.4,25
36,0,1,1,19.9,52
55,5,69,2,25.6,60
38,6,14,1,19.75,58
31,6,57,5,55.7,22
58,9,72,11,117.5,47
63,0,48,1,19.85,38
35,9,4,4,78.9,50
31,10,31,1,20.65,79
28,0,1,1,19.65,25
22,5,3,3,29.9,23
56,0,72,1,19.75,78
57,0,29,6,45,73
25,0,13,2,44.8,44
64,0,11,4,51.1,60
59,0,21,7,53.15,29
62,0,19,2,24.7,46
24,8,35,10,109.95,71
55,0,25,1,20.8,60
53,0,67,2,25.6,34
56,4,72,9,108.4,20
57,0,43,1,19.55,67
51,5,55,6,85.1,76
26,0,27,3,69.05,27
40,0,13,3,70.15,56
63,0,70,10,111.15,62
24,1,19,7,89.35,57
50,0,20,5,89.1,70
59,11,43,7,91.25,30
33,1,5,7,90.35,66
39,1,40,1,19.1,59
54,1,6,1,20.4,57
38,0,39,8,100.45,45
62,1,72,8,69.85,77
36,1,72,2,25.85,45
36,0,3,8,71.1,41
45,1,59,7,93.35,44
24,0,4,4,50.55,78
20,0,27,4,81.3,72
49,0,4,1,20.7,76
59,1,60,9,79.05,60
26,1,8,1,19.05,47
54,1,8,1,19.6,67
64,0,35,1,20.2,45
48,1,53,1,20.9,64
49,0,15,5,38.8,55
44,1,67,6,88.4,49
37,0,1,1,19.3,46
27,0,5,6,55.75,22
42,0,13,1,19.95,70
39,0,29,5,89.65,51
33,1,18,4,55.95,76
61,1,2,7,69,29
19,1,30,7,83.55,31
37,0,66,7,65.7,57
32,1,38,6,94.9,33
41,1,44,6,61.9,63
46,0,2,1,20,77
55,0,42,8,67.7,36
56,1,58,2,25.15,71
38,1,58,7,92.85,36
55,0,71,11,111.3,46
35,1,48,5,60.6,76
23,1,8,7,65.5,72
32,0,67,1,19.95,80
39,0,49,4,74.6,79
60,0,52,7,94.6,57
20,7,63,6,81.15,60
50,4,68,11,89.05,49
51,4,31,3,49.2,52
41,8,64,1,19.45,28
37,5,62,9,104.3,23
40,7,21,5,86.05,23
64,1,72,2,25.2,31
57,3,32,4,35.15,77
47,0,34,8,105.35,39
38,5,35,2,24.3,32
57,5,3,4,80.7,46
24,0,3,7,89.85,53
37,0,53,6,61.1,35
40,2,4,3,29.05,35
53,2,48,8,99.7,29
41,0,54,5,46,71
49,0,62,9,80.4,79
36,10,22,8,100.05,64
37,0,30,7,68.95,30
50,6,35,7,69,59
61,0,30,5,44.5,58
36,3,25,1,18.7,42
21,6,1,6,53.55,62
36,0,70,11,114.6,65
32,9,57,1,20.1,23
35,0,9,5,85.5,69
45,5,69,9,108.75,46
57,7,72,8,97.85,22
48,0,44,1,19.55,40
24,8,72,7,84.05,47
44,0,54,7,89.4,56
48,0,27,1,19.7,79
36,0,54,5,79.85,46
41,0,3,3,74.45,61
41,3,53,9,74.1,37
36,5,15,1,18.8,31
42,7,5,7,64.4,31
20,1,48,6,55.8,27
41,0,25,1,20.05,24
54,0,58,8,99.15,26
23,0,10,4,56.75,70
27,1,71,9,104.15,65
33,1,65,10,110.8,23
62,0,28,4,35.75,69
46,1,67,8,69.9,21
60,0,35,7,89.2,39
28,1,72,8,55.65,35
25,1,61,6,50.7,22
49,0,3,1,19.1,68
26,0,48,6,45.55,52
36,10,68,8,101.05,32
32,0,47,9,103.7,20
48,2,32,4,36.25,45
54,3,5,3,49.4,44
19,0,49,1,19.9,71
53,0,15,1,19.8,73
50,0,12,3,45.05,37
25,0,9,5,86.25,42
45,7,13,1,19.75,22
63,0,38,5,89.1,56
32,8,9,9,102.6,32
51,1,49,7,56.3,20
40,0,50,5,43.05,41
34,1,51,7,98.85,43
23,0,24,7,64.35,60
22,1,62,7,72,48
21,0,24,4,49.7,38
50,6,70,9,80.7,49
64,0,1,2,24.2,80
36,0,8,6,65.45,80
61,8,72,8,74.35,78
23,0,23,6,83.2,28
20,0,31,2,25,65
23,7,37,5,40.2,48
60,6,23,7,69.5,66
21,7,20,7,76,69
24,3,36,7,93.6,53
22,1,71,8,100.55,37
59,9,43,2,24.45,77
55,0,57,11,89.55,22
26,0,27,4,76.1,43
22,0,13,5,80.5,37
28,0,67,1,20.55,72
61,8,64,9,105.4,24
25,0,26,4,35.75,65
47,0,38,8,95.1,62
60,3,23,1,19.3,68
46,1,62,10,84.95,39
54,0,40,7,93.4,53
35,0,41,6,89.2,77
37,0,1,4,49.95,32
25,0,51,1,20.65,70
30,0,39,1,20.15,44
39,2,12,1,19.2,73
45,0,72,9,104.95,20
53,2,44,6,84.8,44
51,0,18,8,95.05,60
